-----------------------------------------------------------------------------------------
Test Sentence: Lance is highly knowledgeable on this subject.
Top 100 Translations
	Lance was very perceptive about the subject.
	This machine has scand users for their eyesight and is in a position to identify them.
	This machine scans users' eyesight, and it's capable of identifying them.
	The machine scans users' eyesights, and it's able to confirm their identity.
	The machine is able to scan the user's eyes in order to confirm the identity.
	The machine scans the user's eye to confirm his/her identity.
	It scans the users' eyes to be able to confirm the identity.
	The machine scans the eyes of the users so that the identity can be identified.
	The machine screens the users'eyes and is capable of identifying them.
	This machine scans the eyes of the user and is able to identify the person.
	This machine scans the eyes of the user so that the identification can be confirmed.
	The machine scans the eyes of users and is capable of identifying them.
	The machine will scan the user's eyes so that the identification will be confirmed.
	The machine scans the user's eyes and will be able to confirm the identity.
	This machine has scanned users' eyes and is able to identify them.
	The computer scand users' eyes and was able to identify them.
	This machine scand the user's eyes, and was able to authenticate the identity.
	This machine scans the user's eyes, and is able to confirm the identity.
	This machine scans users' eyes and is able to identify them.
	This machine has been able to scan the user's eyes, and can confirm their identity.
	This machine scans users' eyes and is able to identify them.
	The machine scans users' eye, and it's able to identify them.
	This machine has been scanning the user's eyes, and can confirm the identity.
	The machine has scanned users' eyes, and it's able to identify them.
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: The inquiry into the accident will be overseen by Malcolm Jones, a former army general.
Top 100 Translations
	The investigation of the incident would be supervised by the former Commander of the Army, Malcolm Jones.
	The investigation of the accident will be supervised by former Army Commander Malcolm Jones.
	The investigation of the incident will be overseen by the former Commander of the Army, Malcolm Jones.
	The investigation of this incident will be overseen by the former Army Commander, Malcolm Jones.
	An investigation of the incident would be supervised by former Army Commander Malcolm Jones.
	The investigation into the incident would be overseen by the former Army Commander, Malcolm Jones.
	The investigation into the accident would be overseen by the former Army Commander, Malcolm Jones.
	The investigation of this accident will be overseen by the former Army Commander, Malcolm Jones.
	The investigation into the accident would be supervised by the former Army Commander, Malcolm Jones.
	An investigation of the incident would be supervised by the former Army Commander, Malcolm Jones.
	The investigation over the accident will be overseen by the former Commander-in-Chief of the Army, Malcolm Jones.
	Investigations into these incidents will be supervised by the former Commander-in-Chief of the Army, Malcolm Jones.
	The investigation into the incident will be supervised by the former Commander-in-Chief of the Army, Malcolm Jones.
	The investigation into the incident will be overseen by the former Commander-in-Chief of the Army, Malcolm Jones.
	The investigation of the accident will be supervised by the former Commander- in-Chief of the Army, Malcolm Jones.
	Investigations of the accident will be supervised by the former Commander-in-Chief of the Army, Malcolm Jones.
	The investigation into the accident will be supervised by former Commander-in-Chief of the Army, Malcolm Jones.
	Investigation of the incident will be overseen by the former Commander-in-Chief of the Army, Malcolm Jones.
	Investigations into the incident will be overseen by the former Army Commander-in-Chief, Malcolm Jones.
	The investigation into the incident will be overseen by the former Commander-in-Chief of the Army, Malcolm Jones.
	The investigation into the accident will be supervised by a former army general, Malcolm Jones.
	The investigation into the accident will be overseen by an ex-Agborigine general, Malcolm Jones.
	An accident investigation is to be supervised by a former army general, Malcolm Jones.
	The investigation into this incident will be overseen by a former army general, Malcolm Jones.
	The investigation of the incident will be supervised by a former army general, Malcolm Jones.
	The investigation of the accident will be supervised by a former army general, Malcolm Jones.
	The investigation of the incident will be overseen by a former army general, Malcolm Jones.
	The investigation of the accident will be overseen by a former army general, Malcolm Jones.
	The investigation of the accident will be overseen by a former Army General, Malcolm Jones.
	An accident investigation will be supervised by a former army general, Malcolm Jones.
	The inquiry into the accident would be supervised by a former army general, Malcolm Jones.
	The investigation into the accident would be supervised by a former army general, Malcolm Jones.
	An inquiry into the accident will be overseen by a former army general, Malcolm Jones.
	The investigation into the accident was to be supervised by a former army general, Malcolm Jones.
	An investigation into the accident would be supervised by a former army general, Malcolm Jones.
	The investigation into the incident will be supervised by a former army general, Malcolm Jones.
	An investigation into the accident would be overseen by a former army general, Malcolm Jones.
	The investigation into the incident will be overseen by one of the former army generals, Malcolm Jones.
	An investigation into the accident will be supervised by a former army general, Malcolm Jones.
	The investigation of the incident will be overseen by one of the former Army generals, Malcolm Jones.
	An investigation into the incident will be supervised by a former Major General of the Army, Malcolm Jones.
	The investigation of the accident will be overseen by a former Major-General of the Army, Malcolm Jones.
	Investigations of the incidents will be overseen by a former Major General of the Army, Malcolm Jones.
	The investigation into the incidents will be overseen by one of the former Army Major Generals, Malcolm Jones.
	Investigations into the incidents would be overseen by a former Major-General of the Army, Malcolm Jones.
	The investigation into the accident will be overseen by a former Army Major-General, Malcolm Jones.
	Investigations into the incidents would be supervised by a former Lieutenant-General of the Army, Malcolm Jones.
	The investigation into the accident would be supervised by a former Army Major-General, Malcolm Jones.
	The investigation of the accident will be supervised by a former Army Major-General, Malcolm Jones.
	The investigation of the accident will be supervised by a former Major-General of the army, Malcolm Jones.
	The investigation into an accident would be supervised by a former army general, Malcolm Jones.
	The investigation of the accident would be supervised by a former army general, Malcolm Jones.
	In conducting the inquiry into the incident, it will be overseen by a former army general, Malcolm Jones.
	An investigation into the incidents would be supervised by a former army general, Malcolm Jones.
	An investigation into the incident will be monitored by a former army general, Malcolm Jones.
	Investigations of the incidents will be supervised by a former army general, Malcolm Jones.
	The investigation into the accident would be overseen by a former army general, Malcolm Jones.
	In the case of the investigation of the incident, it will be monitored by a former army general, Malcolm Jones.
	In conducting an investigation of an accident, it will be supervised by a former military general, Malcolm Jones.
	An investigation of the incidents will be overseen by a former army general, Malcolm Jones.
	The investigation of the accident will be supervised by former Army General Malcolm Jones.
	The inquiry into this incident will be supervised by former Army General Malcolm Jones.
	The inquiry into the accident will be supervised by former Army General Malcolm Jones.
	The investigation into the accident will be supervised by former Army General Malcolm Jones.
	The investigation of this accident will be supervised by former Army General Malcolm Jones.
	The investigation into the accident was to be supervised by former Army General Malcolm Jones.
	An investigation into the accident would be supervised by former Army General Malcolm Jones.
	The investigation of the accident will be supervised by former army general Malcolm Jones.
	An investigation into the accident would be monitored by a former Army General, Malcolm Jones.
	The investigation of the accident will be overseen by former Army General Malcolm Jones.
	The inquiry into the incident will be supervised by former army general Malcolm Jones.
	An investigation of the accident will be supervised by former general of the military, Malcolm Jones.
	The investigation of this accident is under the supervision of former Army General Malcolm Jones.
	The investigation of this incident will be overseen by former general of the military, Malcolm Jones.
	This accident is under the supervision of the former general of the army, Malcolm Jones.
	This investigation of the accident will be monitored by the former military general, Malcolm Jones.
	This incident investigation is to be monitored by former General of the Military, Malcolm Jones.
	An investigation into the incident will be supervised by the former general of the army, Malcolm Jones.
	This investigation of the accident will be supervised by the former general of the army, Malcolm Jones.
	This accident investigation will be under the supervision of a former general of the army, Malcolm Jones.
	An investigation of the accident will be overseen by a former army general, Malcolm Jones.
	An investigation into the accident would be overseen by a former Army general and supervised by Malcolm Jones.
	The investigation into the incident will be monitored by a former army general, Malcolm Jones.
	The incident will be investigated by a former Army Commander under the supervision of Malcolm Jones.
	An investigation into the accident would be conducted by a former Army general and supervised by Malcolm Jones.
	An investigation of the accident will be overseen by a former army general, Malcolm Jones.
	An investigation of the incident will be supervised by a former Army general, Malcolm Jones.
	An investigation of the incident will be conducted by a former Army commander, under the supervision of Malcolm Jones.
	The investigation of this accident will be overseen by a former general of the army, Malcolm Jones.
	The investigation of the incident will be supervised by a former army general under the supervision of Malcolm Jones.
	The survey of the accident would be supervised by a former Army General, Malcolm Jones.
	The survey of the accident will be supervised by a former army general, Malcolm Jones.
	The survey of the incidents will be overseen by a former Army general, Malcolm Jones.
	The surveying will be conducted under the direction of a former Army General, Malcolm Jones.
	The survey of the accident was supervised by a former army general, Malcolm Jones.
	The investigation of the incident will be supervised by one of the former army generals, Malcolm Jones.
	The survey of the accident will be supervised by a former army general, Malcolm Jones.
	The survey of the accident was to be overseen by a former army general, Malcolm Jones.
	The surveying of the incident will be directed by a former army general, Malcolm Jones.
	The survey of the accident will be overseen by one of the former army generals, Markum Jones.
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: Though Carla's remarks seem insulting, if you see them in context, they're actually quite innocent.
Top 100 Translations
	While Kara's comments seemed a bit insulting, if you could see them in the context, they were actually quite innocent.
	Despite the insult that Carla's words seem to be, if you look at those words in the context, they're actually quite innocent.
	While Kara's speech appears a little insulting, if you look at it from the background, they're actually quite innocent.
	And though Karla's words look kind of humiliating, if you can see that in context, they're actually quite innocent.
	And even though Carla's speech seems kind of insulting, if you can see the context in which they were saying it, they're actually quite innocent.
	Even though Kara's statements may seem a little humiliating, they're actually pretty innocent when you look at them in the context.
	And though Carla's words look an insult if you look at them from the context, they're actually quite innocent.
	Although Kara's remarks look somewhat humiliating, and if you see it in the context of the words in question they are in fact quite innocent.
	Even though Kara's rhetoric looked a little bit insulting, if you would see those words from the context, they'd actually be quite innocent.
	And while Kara's statements look kind of insulting if you look at them in the context, they're actually quite innocent.
	Despite what Carla's saying may appear rude, but if you can look at it from the context it's truly shameful to say so.
	Although Carla's words looked rude, it was just shameful if you could see that from the perspective of the context.
	And despite the rudeness of the way Carla's words are said, but if you can look at the context, these words are really unchallenged.
	Although Carla may seem impertinent, if you see it in context, they're infamous.
	But even though Carla's rhetoric looks impertinenced, it's a shame to say all that if you can see it in the context.
	Although Carla seems rude, if you're able to read in the context of it, it is infamous of him to say it.
	But despite Carla's words seem rude, and if you can look at them in context, it's not a good thing to say what she's saying.
	Although Carla's words looked rude, if you could just look at the context, it would be outrageous to talk about them.
	And though Carla's statements look rude, if you can look at them in the context, they're all really treacherous.
	And despite what Carla's words appear like, if you can see it in the context, it's pretty shameful to say these words.
	It's an insult, though, to think of what Carla's saying if you see it in context, it is a piece of paper.
	And while what Carla's been saying is an insult to you, if you're looking at these things in your background, it's just a piece of paper.
	It's humiliating, though, for what Carla says. If you see these words in the context, it's all just a piece of paper.
	While what Carla said seems insulting, if you can see that in the context, it would actually just be a piece of paper.
	Although what Carla says is offensive, if you see all that in context, they're empty words.
	While what Carla says seems to be offensive, if you saw it from the background, it's kind of a blank piece of paper.
	And although it is insulting to see what Carla's saying in context, then it's nothing if you see that in that context.
	Even though what Carla said is very insulting, if you see in the context of that statement, then it was simply a piece of paper.
	And while Carla's words are insulting, if you look at them in the background, they are a dead letter, if you see that in the background.
	It's humiliating what Carla says, though. If you look at that in the background, you'll find that it's just an empty piece of paper.
	Although Carla said things that seem insulting... if you can see in the context, they're not, in fact, innocent.
	Although Carla's words seem insulting, if you could only see in the context that they are actually innocent.
	And even though Carla's words might look offensive if you see it in the context they're actually innocent.
	As insulting as Cara might be, they're innocent if you're looking at them in the context.
	And although what Carla is saying seems insulting if you see them in the context, they're actually innocent.
	Even though it seemed insulting to you that Carla said, if you can see it in context, they're actually innocent.
	It seems as though what Carla said was insulting, but if you can look at it from context, then they're innocent.
	Although Carly's words seemed insulting, if you look at them from the context, they're in fact innocent.
	And though Carla's words seem offensive to you, if you can just see them from the context, they're innocent.
	And even though Carla's words seem offensive if you see them in the context of what they are, they're, like, innocent.
	In spite of Carla's insulting remarks, when you look at these in the background, they're actually innocent.
	And despite the insulting nature of Carla's statements, if you see them in the background, then they're innocent.
	Even though Carla's speech is humiliating, if you're in the background to the words, it's the fact that they're innocent.
	And though Carla's statements have an insulting attitude if you see them in the background, they're actually innocent.
	Although Carla's remarks may be insulting, if you see these words in the context, they're actually innocent.
	And despite the insulting nature of Carla's words, if you see them in the background, they're actually innocent.
	And even though Carla’s statements are insulting, if you have to look into the background, they're, in fact, innocent.
	Although Carla's statement is insulting, if you see it in the context, they're actually innocent.
	But despite the humiliation of what Carla said if you see them in our background, they're in fact innocent.
	And as humiliating as Carla's speech may be, if you see them in the background, that's what's gonna make them innocent.
	And despite the insults of Carla's words if you look at them in terms of their content, they're completely innocent.
	And even though Carla's words seem to be insulting if you take a view of these things from their content, they're completely innocent.
	Although Kara's words seem to have been insulting to people, and if you look at those words from the point of view, they're completely innocent.
	But even as Carla's words looked degrading, if you looked at them from the point of view, they were completely innocent.
	Even though Carla's language looks insulting, if you take it from the perspective of content, they're completely innocent.
	And although Kara's words look insulting to people, if you'd look at them from the point of view, they're completely innocent.
	Even though the language of Kara appears to be an affront to a human being, if you look at the language from a point of view, they're completely innocent.
	Even though Kara's words seem insulting to people, they're totally innocent if you consider them from the perspective of their content.
	Despite the fact that Kara's words seem insulting to people, if you look at them from the point of view of their content, they're completely innocent.
	Though Kara's speech seemed to be insulting to people if you viewed them from the standpoint of content, they were completely innocent.
	And though Carla's speech may be humiliating and degrading, if you're able to see it in its context, they're quite naive.
	Even though Kara's statements are degrading, they're naive if you could see them in context.
	Although Carla's speech is humiliating, if you can think of it in the context, they're actually quite naive.
	As humiliating as Carla's words may be, they are quite naive if you can look at them in terms of context.
	Though Kara's words would be a disgrace... and if you could see it in context, they are quite naive.
	Although Carla's words are humiliating, and if you can think from the context, they're quite naïve.
	Although Carla said something degrading if you'd look it in context they'd be quite naive.
	And while Carla's words are insulting, it's rather naive if you can look at them in context.
	Though Carla's talk was humiliating, they are actually quite naive if you can look at it in context.
	Although Carla's talk is humiliating, they're naive if you can put it in context.
	Even though Kara's language hurts people, if you look at them in the back, they're pretty innocent, aren't they?
	And despite all the hurt in Kara, if you look at it from a background, they're actually quite innocent.
	Although Carla's speech hurts, if you see this in the background they are all quite innocent.
	Despite what Kara said, in all of it it's quite innocent, if you look back at it from the background.
	Even if Carla's words hurt, they're actually quite innocent if you look at them in the background.
	And even if Carla's language hurts, if you can look at it in context, it's all quite innocent.
	Despite the hurtful words that Kara makes if you see the context, they're actually quite innocent.
	And despite the fact that Kla's language is very offensive, if you see this in your context, it's actually quite innocent.
	And though the Kara's words are so sad, if you look at those things in context, they're actually quite innocent.
	Even if Carla's words are so cruel, if you see them in the context, they're all quite innocent.
	Though Carla's words may appear to be an insult to you, if you look at your background, they're innocent.
	As humiliating as Carla seemed to say, if you look back on background, that was innocent.
	And though Kara's words seemed insulting to me, when you look from a background, you're innocent.
	Though Carla's speech seems insulting, if you look from a background, it's innocent.
	It might seem insulting to Carla, but if you look in your context, they're all innocent.
	Although Carla's words seem degrading, if in your context you would have been innocent, then that's the way it should have been.
	Even though Carla's language seems insulting, it's really innocent if you can read it from your background.
	Though Carla seems insulting in her words, if you look at your background, that's innocent.
	But the language of Kara seems insulting, but if you look at it against the background, there is nothing wrong with it.
	It may seem to be an insult to what Kara said, but when you look at it in the background, it really means that it's all innocent.
	Though Kara's words are humiliating, if you can see the context, they're actually quite innocent.
	Even though Carla's rhetoric was humiliating, they're actually rather innocent if you saw it from the background.
	Even if Carla's statements appear to be insulting, but when you get to the point that you're back there, they are actually quite innocent.
	Although Carla's words seem insulting, if you see them from the background, they're actually pretty innocent.
	Although Karla's statements appear insulting, they are actually quite innocent if you can see them in the context.
	Though Carla's statements appear to be humiliating, if you look at them against their background, they are actually quite innocent.
	But if you see a background of Kara's statements as humiliating, they're pretty innocent in the real world.
	While Kara's remarks seemed insulting, if you're looking at them from the background, they actually are quite innocent.
	But, though Carla's remarks were humiliating, if you could tell from the backdrop, they're actually quite innocent.
	Although Kara's remarks are insulting, if you look at them in the context of context they are, in fact, quite innocent.
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: Even early in the city's life, the quest for knowledge led to the founding of a university.
Top 100 Translations
	Even in the early stages of cities, efforts to seek knowledge have led to the establishment of universities.
	Even at the earliest stage of a city, the search for know-how had led to the establishment of universities.
	Even in the initial phases of the city, efforts to seek knowledge have led to the establishment of universities.
	Even during the initial period of cities, efforts to find knowledge have resulted in the establishment of universities.
	Even in the early stages of urban life, attempts to seek knowledge had led to the establishment of universities.
	Even in the early phases of cities, the search for knowledge had led to the establishment of universities.
	Even in the early days of the cities, the search for knowledge has led to the establishment of universities.
	Even at this early stage in the urban context, knowledge-seeking efforts have led to the establishment of universities.
	Even at the earliest stages of the city, efforts to seek knowledge had led to the establishment of universities.
	Even in the initial phase of urban life, efforts to seek knowledge had led to the establishment of universities.
	Even in early days in the town, people's search for knowledge had led to the establishment of a university.
	Even in early days, people were looking for knowledge in the city, resulting in the establishment of a university.
	Even in the early stages of the city, the search for knowledge had resulted in the creation of a university.
	Even in the early days of town the result of the search for knowledge was the establishment of a university.
	Even in the early days of the city, people sought knowledge leading to the establishment of a university.
	Even in early days of town, the results of people's quest for knowledge had been the establishment of a university.
	Even in the early part of the city, people's search for knowledge had resulted in the establishment of a university.
	Even in the early days of the city, people were seeking knowledge, which had led to the establishment of a university.
	Even in early urban times, people were seeking knowledge as a result of the creation of a university.
	Even earlier in the city, knowledge had been sought and the result had been the establishment of a university.
	Even in the earliest years of urban life, the search for knowledge led to the creation of a university.
	Even in the early days of urban life, the quest for knowledge has led to the establishment of a university.
	Even in the early days of urban life, the search for knowledge led to the establishment of a university.
	Even at the very early days of life in cities, knowledge-seeking had made it possible to establish a university.
	Even in the early days of urban life, knowledge-seeking had led to the establishment of a university.
	Even in early days of urban life, knowledge is sought in order to allow the establishment of a university.
	Even at the beginning of urban life, knowledge-seeking had allowed for the establishment of a university.
	Even in the early days of the city's life, the search for knowledge has made the establishment of a university possible.
	Even at an early stage of life in the cities, the search for knowledge had made it possible to establish a university.
	Even in the early days of life in cities, knowledge was sought, leading to the establishment of a university.
	Even during the early days of urban life, the exploration of knowledge resulted in the establishment of a university.
	Even at the beginning of urban life, knowledge was explored to make it possible to set up a university.
	Even at the beginning of the city's life, knowledge research has allowed for the establishment of a university.
	Even in the early hours of urban life, the exploration of knowledge has led to the establishment of a university.
	Even in the early days of urban life, a university was created as a result of the exploration of knowledge.
	Even at the earliest days of life in the cities, knowledge is explored to make it possible to set up a university.
	Even at the earliest stages of the life of cities, knowledge is explored that led to the establishment of a university.
	Even at an early stage of urban life, the exploration of knowledge had made it possible to establish a university.
	Even in the early stages of life in cities, the search of knowledge has allowed the establishment of a university.
	Even at an early age of urban life, knowledge exploration has led to the establishment of a university.
	Even in the early stages of life in cities, the search for knowledge had led to the establishment of a university.
	Even at this early stage of life in the city, the search for knowledge led to the establishment of a university.
	Even in the early days of urban life, the search for knowledge had led to the establishment of a university.
	Even at the early stages of the city's lives, the search for knowledge has led to the establishment of a university.
	Even at an early stage of the life of the city, the pursuit of knowledge had led to the establishment of a university.
	Even in the early stage of life of the city, the quest for knowledge had resulted in the establishment of a university.
	Even in the early stages of life in urban areas, knowledge is sought which has led to the establishment of a university.
	Even in the early stages of life in cities, knowledge sought had led to the establishment of a university.
	Even in the early stages of the life of cities, the search for knowledge had led to the establishment of a university.
	Even at the early stages of urban life, a search for knowledge has led to the establishment of a university.
	Even at the very early hours of life in the city, people are trying to gain access to knowledge that has led to the creation of a university.
	Even at an early stage of life in the city, people were pursuing knowledge which had led to the creation of a university.
	Even at the beginning of urban life, people sought knowledge, which had led to the creation of a university.
	Even in the early days of urban life, people's knowledge-seeking has led to the creation of a university.
	Even in the early hours of urban life, people's pursuit of knowledge had led to the creation of a university.
	Even in the early days of life in cities, the pursuit of knowledge had led to the establishment of a university.
	Even in the early years of urban life, people's quest for knowledge had resulted in the creation of a university.
	Even in the early part of life in cities, people were motivated by the need for knowledge that has led to the creation of a university.
	Even at an early stage of the life of cities, people's quest for knowledge had led to the creation of a university.
	Even early in urban life, people's quest for knowledge resulted in the start-up of a university.
	Even in the life of the city, efforts to secure knowledge had led to the establishment of universities.
	Even in the life of urban areas, attempts to find knowledge have led to the establishment of universities.
	Even in the urban life cycle, efforts to find knowledge have led to the establishment of universities.
	Even in urban life, the search for knowledge had led to the establishment of universities.
	Even as long ago as the time of the city, efforts to seek knowledge had led to the establishment of universities.
	Even as far back as life in cities, efforts to seek knowledge led to the establishment of universities.
	Even within the life span of the city, efforts to seek knowledge have led to the establishment of universities.
	Even long after the city's lifespan, efforts in search of knowledge had led to the establishment of universities.
	Even in the lifetime of cities, efforts to find knowledge have led to the establishment of universities.
	Even long after urban life, the search for knowledge had led to the establishment of universities.
	And even in the early stages of city life, the search for knowledge led to the establishment of a university.
	Even in the early days of urban life, the search for knowledge has led to the establishment of a university.
	Even in the early stages of urban life, seeking knowledge led to the establishment of a university.
	Even in the early years of urban life, the search for knowledge resulted in the establishment of a university.
	Even in the early days of the city, the search for knowledge led to the establishment of a university.
	Even in the early stages of the city’s life, the pursuit of knowledge led to the establishment of a university.
	Even in the early years of the city's life, searching for knowledge has led to the establishment of a university.
	Even in the early days of urban life, the search for knowledge had led to the establishment of a university.
	And even earlier in urban life, the search for knowledge had led to the creation of a university.
	Even in the early stages of life in our cities, the pursuit of knowledge led to the establishment of a university.
	Even the early days of urban life, a search for knowledge had led to the establishment of a university.
	Even at the beginning of the life of the city, the result of this search for knowledge has resulted in the creation of a university.
	Even at the early days of the city's lives, a search for knowledge has led to the establishment of a university.
	Even in the early hours of life of a city the results of finding knowledge led to the formation of a university.
	Even at the start of the city's life, the results of this quest for knowledge led to the creation of a university.
	Even the outcome of a search for knowledge in the early stages of city life has led to the establishment of a university.
	Even the outcome of the search for knowledge in the early stages of urban life has led to the creation of a university.
	Even at the beginning of the city's life, the results of the pursuit of knowledge led to the establishment of the university.
	Even at this very early point of urban life, the results of knowledge-seeking had led to the establishment of a university.
	Even in the early stages of the city's life, the search for knowledge led to the formation of a university.
	Even in the early days of life in the city, the search for information has led to the establishment of a university.
	Even at the early days of life in the city, the search for knowledge led to the establishment of a university.
	Even at an early stage in urban life a university had been created through the search for knowledge.
	Even in the early days of life in the city, a university had been set up, through a search for knowledge.
	Even in the early days of the city, the search for knowledge resulted in the establishment of a university.
	Even in the early stages of life within cities, a university has been set up through the search for knowledge.
	Even during the early days of urban life, a university was set up through a search for knowledge.
	Even at the earliest hours of urban life, a university was established by looking for knowledge.
	Even in the early days of life in the city, the search for knowledge had led to the establishment of a university.
	Even at the earliest days of life in urban areas, a university was established as a result of a search for knowledge.
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
Test Sentence: The three teenagers spent a cold night on the exposed mountain before rescuers arrived.
Top 100 Translations
	Before the rescue team arrived, three adolescents spent cold nights in the exposed mountainous areas.
	Before the rescue workers arrived, three adolescents spent cold evenings in exposed mountainous areas.
	Before the rescue came, three teenagers had spent cold nights in exposed mountainous areas.
	Before the rescue teams came, three teenagers spent the cold evenings in exposed mountainous areas.
	Before the rescue workers arrived, three teenagers had spent cold nights in exposed mountainous areas.
	Before the rescue team arrived, three youths spent cold nights in exposed mountainous areas.
	Before the rescue team arrived, three teenagers spent a cold night in exposed mountainous areas.
	Before the rescue teams arrived, three teenagers spent their cold nights in exposed mountainous areas.
	Three teenagers spent chilling evenings in the exposed mountains prior to the arrival of rescue workers.
	Three adolescents spent cold evenings in exposed mountain areas before the rescue personnel arrived.
	Before the rescue people came, three girls spent a chilling night in the open mountain.
	The three adolescent girls were living a cold night in the open mountain before the rescue personnel arrived.
	Before the rescue personnel arrived, three young girls had spent a cold night in the mountains in the open air.
	The three girls had a chilling night in the open-air hills before the rescue personnel arrived.
	Three young girls spent a cold night in the open-air mountains before the rescue crew arrived.
	The three girls spent a chilly night in the hill in open air before the rescue crew arrived.
	Three adolescent girls had been spending a cold night in a hill out in the open, before the rescue teams had arrived.
	Three young girls spent a cold night in the open hills before the rescue was even made available to them.
	The three young girls spent the cold night in an open hill before the rescue personnel arrived.
	Before the rescue personnel, the three girls had spent a cold night in an open mountain.
	The three teenagers spent the night on the exposed hill before the rescue troops arrived.
	The three teenagers stayed on exposed hills overnight, before the rescue troops arrived.
	The three adolescents spent the night on the exposed hill before the rescue crew arrived.
	Three juveniles spent the night in the exposed hill before the rescue troops arrived.
	They spent the night on exposed hills before the rescue troops arrived.
	Three of the young boys spent the night on a exposed hill before the rescue troops arrived.
	Before the rescue forces arrived, three juveniles spent the night on the exposed hill.
	The three teenagers had been spending the night in the exposed hill before the rescue troops had arrived.
	The three youths were spending the night in the exposed hills before the rescue troops arrived.
	The three minors had spent the night at the exposed mountain before the rescuemen had arrived.
	Before the Salvation Army came to it, the three teenagers spent a cold night on the mountains that had come to light.
	Until the Salvation Army arrived, the teenagers had been on the exposed hills for a cold night.
	The three adolescents had spent a cold night in a exposed mountain prior to the arrival of the Salvation Army.
	The three teenagers had a cold night on the shown mountain before they arrived as the Salvation Army.
	Before the Salvation Army got here, the three teenagers had a cold night on the exposed hill.
	The three teenagers had spent a cold night in the exposed mountains before the Salvation Army got there.
	These three teenagers spent a cold night on the visible mountain prior to the arrival of the Salvation Army.
	Prior to the arrival of the Salvation Army, these three teenagers spent a cold night on the exposed hill.
	Before the Salvation Army reached the city, the young people had gone through a cold night on the obvious hill.
	Until the Saviours got here, the three adolescents had spent a cold night on the exposed hill.
	Before the rescuer arrived, three young people had spent a cold night on an open-air hill.
	Prior to the arrival of relief workers, three teenagers spent a cold night on the open-air hill.
	Prior to the arrival of relief workers, three teenagers had been spending a cold night on an open-air hill.
	The three teenagers spent a cold evening at the open-air hill, before their rescuers arrived.
	Three teenagers had been spending a cold night on the open hill before the arrival of the rescuers.
	Before the relief workers arrived, three teenagers had spent a cold night on the open-air hill.
	The three juveniles had a cold evening on the open-air hill before their rescuers arrived.
	Prior to the arrival of rescuers, three adolescents spent a cold night on an open-air hill.
	Until the rescuer's arrival, three young people had to spend a chilling night on the open hill.
	Before the arrival of those rescued, three teenagers had spent a chilling night in open-air hills.
	Three teenagers had gone through a freezing night in the rough mountains in the open before the rescuer got here.
	Three teenagers spent one cold night in a hilly area of open air, before their rescuer came along, and it was a cold night.
	Three kids spent a cold night in the open mountain on a cold evening, before the rescuer got here.
	Before rescuers got here, three teenagers passed a cold night in the open hills on a cold night.
	Three teenagers spent a cold night in a mountainous field in the open air, before the rescuer arrived.
	The three teenagers, before the rescuers, were spending the night in the open mountains, in a cold night.
	Three teenagers, before the Rescuer, spent a cold night in the mountains in the open air and a cold night in the mountains.
	Three teenagers used one cold night, one cold night in a mountainous area in the open sea, before they were coming here for a rescuer.
	Three teenagers spend a cold night, a cold night in a mountain country in the open sky, just before a rescuer arrives.
	3 teenagers had a cold night outside the mountains of the open sea before the rescuer got here.
	Before the rescue teams arrived, three adolescents spent the night on exposed groves during a cold night.
	The three adolescents spent the night in a forest of exposed mountains on cold night prior to the arrival of rescue workers.
	Prior to the arrival of rescue personnel, the three youths spent the evenings in the exposed hills on a cold night.
	Before the rescue team arrived, the three adolescents spent the night in exposed hills on a cold night.
	Before the aid workers arrived, the teenagers stayed overnight in the exposed mountains on a cold night.
	Three teenagers stayed overnight in exposed mountain ranges in a cold night prior to the arrival of rescue workers.
	Prior to the arrival of rescuers, the three adolescents stayed the night in a cold night in exposed groves.
	Before the rescue personnel arrived, the three adolescents spent the night on the exposed mountain range on a cold night.
	Three juveniles spent the night in exposed hills in a cold night, before the aid workers arrived.
	Three youths spent the night in the exposed mountains in a cold night prior to the arrival of relief workers.
	Three adolescents spent the night of the cold in a exposed hill on a cold night prior to their rescue officers'arrival.
	The three juveniles passed the cold night on the surface of the hill on a cold evening before the rescue team arrived.
	On a cold night before the rescue arrived, three juveniles passed through a cold night on the exposed hill.
	Before the rescue teams arrived, the three adolescents had spent the cold evening on a exposed hill on a cold night.
	Before the rescue personnel came, the three adolescents spent the night of cold, on the bare hill in a cold night.
	Three juveniles spent their cold nights on the open hills before the rescue crews arrived and during a cold night.
	Three juveniles spent cold nights on a bare hill in a cold night prior to the arrival of the rescue personnel.
	Prior to the arrival of the rescue staff, the three young men had spent the night colder in the exposed hills on a cold night.
	The three youths spent the cold evening at the bare hill on one cold evening before the rescue crew arrived.
	The three adolescents, who had gone through a cold night on the bare hill before the rescuers came, had had to spend the night in the cold.
	The three youths spent a chill night on a hidden hill before the rescue crew arrived.
	These three adolescents spent a cold night on a concealed hill prior to the rescue team's arrival.
	These three adolescents spent one cold night in a hidden ridge before the rescuers arrived.
	The three youths spent a cold evening on a hidden hill prior to the arrival of the rescue personnel.
